date,failure,Smart 194: Temperature_Celsius (Raw Value),Smart 8: Seek_Time_Performance (Raw Value),Smart 183: Runtime_Bad_Block (Raw Value),Smart 1: Raw_Read_Error_Rate (Raw Value),Smart 12: Power_Cycle_Count (Raw Value),Smart 4: Start_Stop_Count (Raw Value),Smart 188: Command_Timeout (Raw Value),Smart 10: Spin_Retry_Count (Raw Value),Smart 187: Reported_Uncorrect (Raw Value),Smart 190: Airflow_Temperature_Cel (Raw Value),Smart 9: Power_On_Hours (Raw Value),Smart 7: Seek_Error_Rate (Raw Value),Smart 3: Spin_Up_Time (Raw Value),Smart 11: Calibration_Retry_Count (Raw Value),Smart 200: Multi_Zone_Error_Rate (Raw Value),Smart 195: Hardware_ECC_Recovered (Raw Value),Smart 5: Reallocated_Sector_Ct (Raw Value),Smart 197: Current_Pending_Sector (Raw Value),Smart 198: Offline_Uncorrectable (Raw Value),Smart 199: UDMA_CRC_Error_Count (Raw Value),Smart 196: Reallocated_Event_Count (Raw Value),Smart 184: End-to-End_Error (Raw Value)
2015-02-12,0,18,0,0,0,14,14,0,0,0,18,13612,0,9590,0,0,90443961,0,0,0,0,0,0
2015-02-13,0,18,0,0,0,14,14,0,0,0,18,13636,0,9590,0,0,182877727,0,0,0,0,0,0
2015-02-14,0,18,0,0,0,14,14,0,0,0,18,13660,0,9590,0,0,339795241,0,0,0,0,0,0
2015-02-15,0,18,0,0,0,14,14,0,0,0,18,13684,0,9590,0,0,442015411,0,0,0,0,0,0
2015-02-16,0,18,0,0,0,14,14,0,0,0,18,13708,0,9590,0,0,448218679,0,0,0,0,0,0
2015-02-17,0,18,0,0,0,14,14,0,0,0,18,13732,0,9590,0,0,454239311,0,0,0,0,0,0
2015-02-18,0,18,0,0,0,17,17,0,0,0,18,13756,0,9620,0,0,666663923,0,0,0,0,0,0
2015-02-19,0,18,0,0,0,17,17,0,0,0,17,13780,0,9620,0,0,794855644,0,0,0,0,0,0
2015-02-20,0,17,0,0,0,17,17,0,0,0,17,13804,0,9620,0,0,897665478,0,0,0,0,0,0
2015-02-21,0,18,0,0,0,17,17,0,0,0,17,13828,0,9620,0,0,1002842389,0,0,0,0,0,0
2015-02-22,0,18,0,0,0,17,17,0,0,0,17,13852,0,9620,0,0,577093671,0,0,0,0,0,0
2015-02-23,0,18,0,0,0,17,17,0,0,0,17,13876,0,9620,0,0,669295643,0,0,0,0,0,0
2015-02-24,0,19,0,0,0,17,17,0,0,0,18,13900,0,9620,0,0,761409049,0,0,0,0,0,0
2015-02-25,0,17,0,0,0,17,17,0,0,0,17,13924,0,9620,0,0,862970528,0,0,0,0,0,0
2015-02-26,0,17,0,0,0,17,17,0,0,0,17,13948,0,9620,0,0,995018492,0,0,0,0,0,0
2015-02-27,0,17,0,0,0,17,17,0,0,0,17,13972,0,9620,0,0,1153396140,0,0,0,0,0,0
2015-02-28,0,18,0,0,0,17,17,0,0,0,17,13996,0,9620,0,0,1253054972,0,0,0,0,0,0
2015-03-01,0,17,0,0,0,17,17,0,0,0,17,14020,0,9620,0,0,1352068907,0,0,0,0,0,0
2015-03-02,0,16,0,0,0,17,17,0,0,0,17,14044,0,9620,0,0,1451072214,0,0,0,0,0,0
2015-03-03,0,18,0,0,0,17,17,0,0,0,18,14068,0,9620,0,0,791215854,0,0,0,0,0,0
2015-03-04,0,17,0,0,0,17,17,0,0,0,17,14092,0,9620,0,0,880945643,0,0,0,0,0,0
2015-03-05,0,17,0,0,0,17,17,0,0,0,17,14116,0,9620,0,0,972490179,0,0,0,0,0,0
2015-03-06,0,17,0,0,0,17,17,0,0,0,17,14140,0,9620,0,0,1058817946,0,0,0,0,0,0
2015-03-07,0,17,0,0,0,17,17,0,0,0,17,14164,0,9620,0,0,1145457225,0,0,0,0,0,0
2015-03-08,0,17,0,0,0,17,17,0,0,0,17,14188,0,9620,0,0,1237275895,0,0,0,0,0,0
2015-03-09,0,17,0,0,0,17,17,0,0,0,17,14212,0,9620,0,0,1325599739,0,0,0,0,0,0
2015-03-10,0,19,0,0,0,17,17,0,0,0,18,14235,0,9620,0,0,1415609428,0,0,0,0,0,0
2015-03-11,0,17,0,0,0,17,17,0,0,0,17,14259,0,9620,0,0,1503182332,0,0,0,0,0,0
2015-03-12,0,17,0,0,0,17,17,0,0,0,17,14283,0,9620,0,0,1598892042,0,0,0,0,0,0
2015-03-13,0,18,0,0,0,17,17,0,0,0,17,14307,0,9620,0,0,1698641260,0,0,0,0,0,0
2015-03-14,0,18,0,0,0,17,17,0,0,0,18,14331,0,9620,0,0,934418520,0,0,0,0,0,0
2015-03-15,0,18,0,0,0,17,17,0,0,0,18,14355,0,9620,0,0,1028345960,0,0,0,0,0,0
2015-03-16,0,18,0,0,0,17,17,0,0,0,17,14379,0,9620,0,0,1124842263,0,0,0,0,0,0
2015-03-17,0,19,0,0,0,17,17,0,0,0,18,14403,0,9620,0,0,1220613495,0,0,0,0,0,0
2015-03-18,0,18,0,0,0,17,17,0,0,0,17,14427,0,9620,0,0,1310506047,0,0,0,0,0,0
2015-03-19,0,18,0,0,0,17,17,0,0,0,18,14451,0,9620,0,0,1360927307,0,0,0,0,0,0
2015-03-20,0,17,0,0,0,17,17,0,0,0,17,14475,0,9620,0,0,1403568631,0,0,0,0,0,0
2015-03-21,0,18,0,0,0,17,17,0,0,0,17,14499,0,9620,0,0,1497514434,0,0,0,0,0,0
2015-03-22,0,17,0,0,0,17,17,0,0,0,17,14523,0,9620,0,0,1586107715,0,0,0,0,0,0
2015-03-23,0,17,0,0,0,17,17,0,0,0,17,14547,0,9620,0,0,1681726619,0,0,0,0,0,0
2015-03-24,0,18,0,0,0,17,17,0,0,0,17,14571,0,9620,0,0,1776345105,0,0,0,0,0,0
2015-03-25,0,17,0,0,0,17,17,0,0,0,17,14595,0,9620,0,0,962754238,0,0,0,0,0,0
2015-03-26,0,17,0,0,0,17,17,0,0,0,17,14619,0,9620,0,0,1163156709,0,0,0,0,0,0
2015-03-27,0,17,0,0,0,17,17,0,0,0,17,14643,0,9620,0,0,1406515257,0,0,0,0,0,0
2015-03-28,0,18,0,0,0,17,17,0,0,0,18,14667,0,9620,0,0,1584567546,0,0,0,0,0,0
2015-03-29,0,17,0,0,0,17,17,0,0,0,18,14691,0,9620,0,0,2126826542,0,0,0,0,0,0
2015-03-30,0,17,0,0,0,17,17,0,0,0,17,14715,0,9620,0,0,1474592675,0,0,0,0,0,0
2015-04-11,0,16,0,0,0,19,19,0,0,0,17,15002,0,9510,0,0,836525854,0,0,0,0,0,0
2015-04-12,0,17,0,0,0,19,19,0,0,0,17,15025,0,9510,0,0,876355486,0,0,0,0,0,0
2015-04-13,0,16,0,0,0,19,19,0,0,0,17,15049,0,9510,0,0,921584223,0,0,0,0,0,0
2015-04-14,0,17,0,0,0,19,19,0,0,0,17,15073,0,9510,0,0,954738029,0,0,0,0,0,0
2015-04-15,0,16,0,0,0,19,19,0,0,0,16,15097,0,9510,0,0,987616534,0,0,0,0,0,0
2015-04-16,0,17,0,0,0,19,19,0,0,0,16,15121,0,9510,0,0,1019932487,0,0,0,0,0,0
2015-04-17,0,17,0,0,0,20,20,0,0,0,16,15145,0,9560,0,0,1404903,0,0,0,0,0,0
2015-04-18,0,15,0,0,0,20,20,0,0,0,15,15169,0,9560,0,0,6883176,0,0,0,0,0,0
2015-04-19,0,17,0,0,0,20,20,0,0,0,16,15193,0,9560,0,0,12914157,0,0,0,0,0,0
2015-04-20,0,18,0,0,0,20,20,0,0,0,17,15217,0,9560,0,0,18715905,0,0,0,0,0,0
2015-04-21,0,18,0,0,0,20,20,0,0,0,17,15241,0,9560,0,0,25260611,0,0,0,0,0,0
2015-04-25,0,19,0,0,0,20,20,0,0,0,18,15337,0,9560,0,0,417317070,0,0,0,0,0,0
2015-04-26,0,18,0,0,0,20,20,0,0,0,18,15361,0,9560,0,0,848770369,0,0,0,0,0,0
2015-04-27,0,18,0,0,0,20,20,0,0,0,18,15385,0,9560,0,0,1285617016,0,0,0,0,0,0
2015-04-28,0,20,0,0,0,20,20,0,0,0,18,15409,0,9560,0,0,970281294,0,0,0,0,0,0
2015-04-29,0,19,0,0,0,20,20,0,0,0,18,15433,0,9560,0,0,1395337088,0,0,0,0,0,0
2015-04-30,0,19,0,0,0,20,20,0,0,0,18,15457,0,9560,0,0,1830583085,0,0,0,0,0,0
2015-05-01,0,20,0,0,18,20,20,0,0,24,19,15481,0,9560,0,0,1184638869,0,0,0,0,0,0
2015-05-02,0,16,0,0,98,20,20,0,0,102,17,15505,0,9560,0,0,1558780427,0,0,0,0,0,0
2015-05-03,0,17,0,0,107,20,20,0,0,111,17,15529,0,9560,0,0,1566031662,0,0,0,0,0,0
2015-05-04,0,16,0,0,117,20,20,0,0,121,17,15553,0,9560,0,0,1573566051,0,0,0,0,0,0
2015-05-05,0,19,0,0,180,20,20,0,0,184,18,15577,0,9560,0,0,1685092744,0,0,0,0,0,0
2015-05-06,0,17,0,0,312,20,20,0,0,313,17,15601,0,9560,0,0,1904308451,0,0,0,0,0,0
2015-05-07,0,17,0,0,432,20,20,0,0,432,16,15625,0,9560,0,0,2115378620,0,0,0,0,0,0
2015-05-08,0,18,0,0,547,20,20,0,0,546,18,15649,0,9560,0,0,2315064687,0,0,0,0,0,0
2015-05-09,0,18,0,0,665,20,20,0,0,664,17,15673,0,9560,0,0,1263060614,0,0,0,0,0,0
2015-05-10,0,18,0,0,433,20,20,0,0,773,18,15697,0,9560,0,0,1463434236,0,0,0,0,0,0
2015-05-11,0,18,0,0,550,20,20,0,0,888,18,15721,0,9560,0,0,1666235092,0,0,0,0,0,0
2015-05-12,0,20,0,0,656,20,20,0,0,991,20,15745,0,9560,0,0,1876279731,0,0,0,0,0,0
2015-05-13,0,18,0,0,700,21,21,0,0,1035,18,15769,0,9570,0,0,2482540,0,0,0,0,0,0
2015-05-14,0,19,0,0,768,21,21,0,0,1102,18,15793,0,9570,0,0,202018269,0,0,0,0,0,0
2015-05-15,0,19,0,0,929,21,21,0,0,1260,19,15817,0,9570,0,0,561344597,0,0,0,0,0,0
2015-05-16,0,20,0,0,619,21,21,0,0,1463,19,15841,0,9570,0,0,933228782,0,0,0,0,0,0
2015-05-17,0,17,0,0,828,21,21,0,0,1670,19,15865,0,9570,0,0,1274605470,0,0,0,0,0,0
2015-05-18,0,20,0,0,1050,21,21,0,0,1889,20,15889,0,9570,0,0,920329215,0,0,0,0,0,0
2015-05-19,0,22,0,0,1255,21,21,0,0,2086,21,15913,0,9570,0,0,1235426755,0,0,0,0,0,0
2015-05-20,0,19,0,0,762,21,21,0,0,2288,18,15937,0,9570,0,0,1570468370,0,0,0,0,0,0
2015-05-21,0,18,0,0,972,21,21,0,0,2495,18,15961,0,9570,0,0,1894266295,0,0,0,0,0,0
2015-05-22,0,18,0,0,1158,21,21,0,0,2680,19,15985,0,9570,0,0,1198907509,0,0,0,0,0,0
2015-05-23,0,19,0,0,1367,21,21,0,0,2886,18,16009,0,9570,0,0,1576186441,0,0,0,0,0,0
2015-05-24,0,19,0,0,813,21,21,0,0,3084,19,16033,0,9570,0,0,1928895610,0,0,0,0,0,0
2015-05-25,0,18,0,0,1013,21,21,0,0,3279,19,16057,0,9570,0,0,2259408351,0,0,0,0,0,0
2015-05-26,0,20,0,0,1222,21,21,0,0,3483,19,16081,0,9570,0,0,1288828087,0,0,0,0,0,0
2015-05-27,0,18,0,0,1446,21,21,0,0,3703,18,16105,0,9570,0,0,1525108946,0,0,0,0,0,0
2015-05-28,0,18,0,0,1670,21,21,0,0,3922,18,16129,0,9570,0,0,1723337877,0,0,0,0,0,0
2015-05-29,0,18,0,0,1888,21,21,0,0,4137,17,16153,0,9570,0,0,1919240527,0,0,0,0,0,0
2015-05-30,0,18,0,0,1132,21,21,0,0,4342,17,16177,0,9570,0,0,2111629890,0,0,0,0,0,0
2015-05-31,0,18,0,0,1349,21,21,0,0,4555,18,16201,0,9570,0,0,2304590695,0,0,0,0,0,0
2015-06-01,0,18,0,0,1581,21,21,0,0,4781,18,16225,0,9570,0,0,2504846432,0,0,0,0,0,0
2015-06-02,0,19,0,0,1801,21,21,0,0,4996,18,16249,0,9570,0,0,1401740474,0,0,0,0,0,0
2015-06-03,0,18,0,0,2027,21,21,0,0,5217,17,16273,0,9570,0,0,1596393675,0,0,0,0,0,0
2015-06-04,0,19,0,0,2250,21,21,0,0,5438,18,16297,0,9570,0,0,1794305620,0,0,0,0,0,0
2015-06-05,0,18,0,0,2458,21,21,0,0,5644,17,16321,0,9570,0,0,1987733167,0,0,0,0,0,0
2015-06-06,0,17,0,0,1432,21,21,0,0,5856,17,16345,0,9570,0,0,2189415249,0,0,0,0,0,0
2015-06-07,0,18,0,0,1667,21,21,0,0,6085,18,16369,0,9570,0,0,2396700373,0,0,0,0,0,0
2015-06-08,0,18,0,0,1876,21,21,0,0,6293,18,16393,0,9570,0,0,2606191186,0,0,0,0,0,0
2015-06-09,0,19,0,0,2095,21,21,0,0,6508,18,16417,0,9570,0,0,1512164559,0,0,0,0,0,0
2015-06-10,0,18,0,0,2319,21,21,0,0,6727,17,16441,0,9570,0,0,1721681222,0,0,0,0,0,0
2015-06-11,0,18,0,0,2535,21,21,0,0,6938,17,16465,0,9570,0,0,1933996883,0,0,0,0,0,0
2015-06-12,0,18,0,0,1422,21,21,0,0,7134,16,16489,0,9570,0,0,2209567311,0,0,0,0,0,0
2015-06-13,0,18,0,0,1644,21,21,0,0,7351,16,16513,0,9570,0,0,2543284507,0,0,0,0,0,0
2015-06-14,0,18,0,0,1853,21,21,0,0,7555,18,16536,0,9570,0,0,1478479532,0,0,0,0,0,0
2015-06-15,0,17,0,0,2069,21,21,0,0,7766,17,16561,0,9570,0,0,1760499906,0,0,0,0,0,0
2015-06-16,0,18,0,0,2278,21,21,0,0,7968,18,16585,0,9570,0,0,2013888564,0,0,0,0,0,0
2015-06-17,0,16,0,0,1306,21,21,0,0,8172,16,16609,0,9570,0,0,2213182291,0,0,0,0,0,0
2015-06-18,0,17,0,0,1533,21,21,0,0,8392,16,16633,0,9570,0,0,2413450212,0,0,0,0,0,0
2015-06-19,0,18,0,0,1749,21,21,0,0,8606,17,16657,0,9570,0,0,2619552227,0,0,0,0,0,0
2015-06-20,0,18,0,0,1950,21,21,0,0,8807,16,16681,0,9570,0,0,1469410419,0,0,0,0,0,0
2015-06-21,0,17,0,0,2161,21,21,0,0,9016,17,16705,0,9570,0,0,1742501049,0,0,0,0,0,0
2015-06-22,0,18,0,0,2349,21,21,0,0,9202,18,16729,0,9570,0,0,2079656123,0,0,0,0,0,0
2015-06-23,0,19,0,0,1376,21,21,0,0,9409,18,16753,0,9570,0,0,2320198765,0,0,0,0,0,0
2015-06-24,0,18,0,0,1582,21,21,0,0,9610,17,16777,0,9570,0,0,2590295944,0,0,0,0,0,0
2015-06-25,0,17,0,0,1778,21,21,0,0,9801,16,16801,0,9570,0,0,1482258645,0,0,0,0,0,0
2015-06-26,0,17,0,0,1969,21,21,0,0,9990,16,16825,0,9570,0,0,1714427400,0,0,0,0,0,0
2015-06-27,0,18,0,0,2163,21,21,0,0,10180,16,16848,0,9570,0,0,1912833597,0,0,0,0,0,0
2015-06-28,0,17,0,0,1201,21,21,0,0,10380,17,16873,0,9570,0,0,2123120329,0,0,0,0,0,0
2015-06-29,0,17,0,0,1383,21,21,0,0,10560,17,16897,0,9570,0,0,2355082745,0,0,0,0,0,0
2015-06-30,0,18,0,0,1586,21,21,0,0,10762,17,16921,0,9570,0,0,2623606419,0,0,0,0,0,0
2015-07-01,0,16,0,0,1783,21,21,0,0,10956,16,16945,0,9570,0,0,1462036115,0,0,0,0,0,0
2015-07-02,0,18,0,0,1985,21,21,0,0,11156,17,16969,0,9570,0,0,1689297644,0,0,0,0,0,0
2015-07-03,0,20,0,0,2185,21,21,0,0,11352,19,16993,0,9570,0,0,1886125599,0,0,0,0,0,0
2015-07-04,0,18,0,0,1209,21,21,0,0,11549,17,17017,0,9570,0,0,2099395151,0,0,0,0,0,0
2015-07-05,0,18,0,0,1401,21,21,0,0,11740,18,17041,0,9570,0,0,2311540148,0,0,0,0,0,0
2015-07-06,0,19,0,0,1596,21,21,0,0,11931,18,17065,0,9570,0,0,2598288728,0,0,0,0,0,0
2015-07-07,0,20,0,0,1788,21,21,0,0,12119,19,17089,0,9570,0,0,1548433640,0,0,0,0,0,0
2015-07-08,0,20,0,0,1983,21,21,0,0,12313,19,17113,0,9570,0,0,1830224028,0,0,0,0,0,0
2015-07-09,0,21,0,0,1107,21,21,0,0,12501,21,17137,0,9570,0,0,2173011865,0,0,0,0,0,0
2015-07-10,0,21,0,0,1284,21,21,0,0,12675,20,17161,0,9570,0,0,2509813288,0,0,0,0,0,0
2015-07-11,0,21,0,0,1486,21,21,0,0,12873,20,17185,0,9570,0,0,1468250051,0,0,0,0,0,0
2015-07-12,0,21,0,0,1671,21,21,0,0,13055,20,17209,0,9570,0,0,1795471977,0,0,0,0,0,0
2015-07-13,0,21,0,0,934,21,21,0,0,13242,21,17233,0,9570,0,0,2144128569,0,0,0,0,0,0
2015-07-14,0,21,0,0,1136,21,21,0,0,13439,20,17256,0,9570,0,0,2522176941,0,0,0,0,0,0
2015-07-15,0,21,0,0,1319,21,21,0,0,13620,21,17281,0,9570,0,0,1494697955,0,0,0,0,0,0
2015-07-16,0,20,0,0,1505,21,21,0,0,13799,19,17305,0,9570,0,0,1847565933,0,0,0,0,0,0
2015-07-17,0,20,0,0,849,21,21,0,0,13975,19,17328,0,9570,0,0,2189312579,0,0,0,0,0,0
2015-07-18,0,19,0,0,1043,21,21,0,0,14164,19,17353,0,9570,0,0,2574987981,0,0,0,0,0,0
2015-07-19,0,20,0,0,1222,21,21,0,0,14336,19,17377,0,9570,0,0,1513296851,0,0,0,0,0,0
2015-07-20,0,20,0,0,1403,21,21,0,0,14512,19,17401,0,9570,0,0,1870267139,0,0,0,0,0,0
2015-07-21,0,21,0,0,810,21,21,0,0,14717,19,17425,0,9570,0,0,2179325350,0,0,0,0,0,0
2015-07-22,0,19,0,0,986,21,21,0,0,14889,19,17448,0,9570,0,0,2531847967,0,0,0,0,0,0
2015-07-23,0,19,0,0,1154,21,21,0,0,15053,18,17473,0,9570,0,0,1498818490,0,0,0,0,0,0
2015-07-24,0,19,0,0,1327,21,21,0,0,15224,18,17497,0,9570,0,0,1856394049,0,0,0,0,0,0
2015-07-25,0,18,0,0,752,21,21,0,0,15379,18,17521,0,9570,0,0,2198362764,0,0,0,0,0,0
2015-07-26,0,19,0,0,933,21,21,0,0,15555,19,17545,0,9570,0,0,2553074094,0,0,0,0,0,0
2015-07-27,0,19,0,0,1116,21,21,0,0,15733,19,17569,0,9570,0,0,1463993108,0,0,0,0,0,0
2015-07-28,0,20,0,0,1282,21,21,0,0,15896,19,17593,0,9570,0,0,1794998378,0,0,0,0,0,0
2015-07-29,0,19,0,0,1459,21,21,0,0,16069,19,17617,0,9570,0,0,2112320172,0,0,0,0,0,0
2015-07-30,0,19,0,0,905,21,21,0,0,16248,19,17641,0,9570,0,0,2410710811,0,0,0,0,0,0
2015-07-31,0,19,0,0,1070,21,21,0,0,16411,18,17665,0,9570,0,0,2731519866,0,0,0,0,0,0
2015-08-01,0,17,0,0,1260,21,21,0,0,16599,17,17689,0,9570,0,0,1651602907,0,0,0,0,0,0
2015-08-02,0,17,0,0,1446,21,21,0,0,16782,17,17713,0,9570,0,0,1951764781,0,0,0,0,0,0
2015-08-03,0,18,0,0,853,21,21,0,0,16962,17,17737,0,9570,0,0,2258971350,0,0,0,0,0,0
2015-08-04,0,17,0,0,1055,21,21,0,0,17161,18,17761,0,9570,0,0,2481661729,0,0,0,0,0,0
2015-08-05,0,17,0,0,1277,21,21,0,0,17381,17,17785,0,9570,0,0,2670202850,0,0,0,0,0,0
2015-08-06,0,17,0,0,1497,21,21,0,0,17600,17,17809,0,9570,0,0,1469694360,0,0,0,0,0,0
2015-08-07,0,17,0,0,1711,21,21,0,0,17814,16,17833,0,9570,0,0,1670106839,0,0,0,0,0,0
2015-08-08,0,17,0,0,1926,21,21,0,0,18025,17,17857,0,9570,0,0,1866314509,0,0,0,0,0,0
2015-08-09,0,17,0,0,2132,21,21,0,0,18229,17,17881,0,9570,0,0,2066302052,0,0,0,0,0,0
2015-08-10,0,17,0,0,1255,21,21,0,0,18427,17,17905,0,9570,0,0,2276539497,0,0,0,0,0,0
2015-08-11,0,19,0,0,1479,21,21,0,0,18644,18,17929,0,9570,0,0,2482054720,0,0,0,0,0,0
2015-08-12,0,17,0,0,1670,21,21,0,0,18831,17,17952,0,9570,0,0,1397530243,0,0,0,0,0,0
2015-08-13,0,18,0,0,1878,21,21,0,0,19033,17,17977,0,9570,0,0,1654052388,0,0,0,0,0,0
2015-08-14,0,19,0,0,2088,21,21,0,0,19239,19,18001,0,9570,0,0,1917013136,0,0,0,0,0,0
2015-08-15,0,19,0,0,1176,21,21,0,0,19438,19,18025,0,9570,0,0,2171632182,0,0,0,0,0,0
2015-08-16,0,19,0,0,1401,21,21,0,0,19660,18,18049,0,9570,0,0,2408995180,0,0,0,0,0,0
2015-08-17,0,18,0,0,1623,21,21,0,0,19876,18,18073,0,9570,0,0,2594700330,0,0,0,0,0,0
2015-08-18,0,18,0,0,1843,21,21,0,0,20089,18,18097,0,9570,0,0,1408197050,0,0,0,0,0,0
2015-08-19,0,18,0,0,2069,21,21,0,0,20310,18,18121,0,9570,0,0,1584459455,0,0,0,0,0,0
2015-08-20,0,18,0,0,2268,21,21,0,0,20502,18,18145,0,9570,0,0,1751145961,0,0,0,0,0,0
2015-08-21,0,19,0,0,2463,21,21,0,0,20693,19,18169,0,9570,0,0,1963530905,0,0,0,0,0,0
2015-08-22,0,20,0,0,1274,22,22,0,0,20771,19,18193,0,9600,0,0,18302486,0,0,0,0,0,0
2015-08-23,0,20,0,0,1274,22,22,0,0,20771,19,18216,0,9600,0,0,24113165,0,0,0,0,0,0
2015-08-24,0,19,0,0,1274,22,22,0,0,20771,19,18241,0,9600,0,0,30490438,0,0,0,0,0,0
2015-08-25,0,20,0,0,1274,22,22,0,0,20771,19,18265,0,9600,0,0,36952925,0,0,0,0,0,0
2015-08-26,0,19,0,0,1286,23,23,0,0,20783,19,18288,0,9540,0,0,2406780,0,0,0,0,0,0
2015-08-27,0,19,0,0,1304,24,24,0,0,20801,19,18312,0,9610,0,0,2186066,0,0,0,0,0,0
2015-08-28,0,20,0,0,1351,24,24,0,0,20848,20,18336,0,9610,0,0,429548712,0,0,0,0,0,0
2015-08-29,0,20,0,0,1466,24,24,0,0,20963,19,18361,0,9610,0,0,1078607552,0,0,0,0,0,0
2015-08-30,0,20,0,0,1670,24,24,0,0,21164,19,18384,0,9610,0,0,1383862559,0,0,0,0,0,0
2015-08-31,0,19,0,0,1045,24,24,0,0,21377,19,18409,0,9610,0,0,950371591,0,0,0,0,0,0
2015-09-01,0,20,0,0,1213,24,24,0,0,21541,20,18433,0,9610,0,0,1287469345,0,0,0,0,0,0
2015-09-02,0,19,0,0,1367,24,24,0,0,21694,19,18456,0,9610,0,0,1670347166,0,0,0,0,0,0
2015-09-03,0,20,0,0,1526,24,24,0,0,21851,19,18480,0,9610,0,0,2022982298,0,0,0,0,0,0
2015-09-04,0,20,0,0,921,24,24,0,0,22017,19,18505,0,9610,0,0,1324183372,0,0,0,0,0,0
2015-09-05,0,19,0,0,1079,24,24,0,0,22174,19,18529,0,9610,0,0,1658764268,0,0,0,0,0,0
2015-09-06,0,19,0,0,1129,24,24,0,0,22224,19,18553,0,9610,0,0,1682025993,0,0,0,0,0,0
2015-09-07,0,19,0,0,1173,24,24,0,0,22268,19,18577,0,9610,0,0,1689411981,0,0,0,0,0,0
2015-09-08,0,19,0,0,1219,24,24,0,0,22314,19,18601,0,9610,0,0,1696327659,0,0,0,0,0,0
2015-09-09,0,19,0,0,1245,27,27,0,0,22340,19,18624,0,9490,0,0,1452913,0,0,0,0,0,0
2015-09-10,0,20,0,0,1294,27,27,0,0,22388,20,18648,0,9490,0,0,472234852,0,0,0,0,0,0
2015-09-11,0,20,0,0,735,27,27,0,0,22486,19,18672,0,9490,0,0,1117263716,0,0,0,0,0,0
2015-09-12,0,19,0,0,851,28,28,0,0,22599,19,18696,0,9650,0,0,1608480,0,0,0,0,0,0
2015-09-13,0,19,0,0,871,28,28,0,0,22619,19,18720,0,9650,0,0,7884617,0,0,0,0,0,0
2015-09-14,0,19,0,0,889,28,28,0,0,22637,19,18744,0,9650,0,0,14060812,0,0,0,0,0,0
2015-09-15,0,20,0,0,979,28,28,0,0,22726,20,18768,0,9650,0,0,192068194,0,0,0,0,0,0
2015-09-16,0,20,0,0,1139,28,28,0,0,22881,19,18792,0,9650,0,0,579854256,0,0,0,0,0,0
2015-09-17,0,20,0,0,677,28,28,0,0,23039,19,18816,0,9650,0,0,953224097,0,0,0,0,0,0
2015-09-18,0,19,0,0,829,28,28,0,0,23191,19,18840,0,9650,0,0,1205782677,0,0,0,0,0,0
2015-09-19,0,19,0,0,981,28,28,0,0,23339,19,18864,0,9650,0,0,1307023508,0,0,0,0,0,0
2015-09-20,0,19,0,0,1140,28,28,0,0,23494,19,18888,0,9650,0,0,922515376,0,0,0,0,0,0
2015-09-21,0,20,0,0,1307,28,28,0,0,23660,19,18912,0,9650,0,0,1275029387,0,0,0,0,0,0
2015-09-22,0,20,0,0,757,28,28,0,0,23815,20,18935,0,9650,0,0,1628466135,0,0,0,0,0,0
2015-09-23,0,20,0,0,927,28,28,0,0,23980,19,18960,0,9650,0,0,1985285538,0,0,0,0,0,0
2015-09-24,0,19,0,0,1092,28,28,0,0,24143,19,18984,0,9650,0,0,1241930649,0,0,0,0,0,0
2015-09-25,0,19,0,0,1258,28,28,0,0,24307,19,19008,0,9650,0,0,1578405953,0,0,0,0,0,0
2015-09-26,0,20,0,0,715,28,28,0,0,24466,19,19032,0,9650,0,0,1890497112,0,0,0,0,0,0
2015-09-27,0,20,0,0,880,28,28,0,0,24630,19,19056,0,9650,0,0,2206031922,0,0,0,0,0,0
2015-09-28,0,19,0,0,1044,28,28,0,0,24792,19,19080,0,9650,0,0,1234152717,0,0,0,0,0,0
2015-09-29,0,20,0,0,1213,28,28,0,0,24956,20,19104,0,9650,0,0,1542837049,0,1,0,0,0,0
2015-09-30,0,20,0,0,1376,28,28,0,0,25117,19,19128,0,9650,0,0,1881995730,0,1,0,0,0,0
2015-10-01,0,20,0,0,801,28,28,0,0,25271,19,19152,0,9650,0,0,2173598557,0,1,0,0,0,0
2015-10-02,0,19,0,0,957,28,28,0,0,25423,19,19175,0,9650,0,0,2493867926,0,1,0,0,0,0
2015-10-03,0,20,0,0,1120,28,28,0,0,25583,19,19200,0,9650,0,0,1514216043,0,1,0,0,0,0
2015-10-04,0,19,0,0,1277,28,28,0,0,25735,19,19224,0,9650,0,0,1823053930,0,1,0,0,0,0
2015-10-05,0,20,0,0,726,28,28,0,0,25886,20,19247,0,9650,0,0,2156781763,0,1,0,0,0,0
2015-10-06,0,20,0,0,889,28,28,0,0,26042,20,19272,0,9650,0,0,2485631529,0,1,0,0,0,0
2015-10-07,0,20,0,0,1051,28,28,0,0,26201,19,19296,0,9650,0,0,1424173285,0,1,0,0,0,0
2015-10-08,0,17,0,0,1213,28,28,0,0,26360,17,19320,0,9650,0,0,1719739267,0,1,0,0,0,0
2015-10-09,0,18,0,0,741,28,28,0,0,26515,17,19344,0,9650,0,0,2063588828,0,1,0,0,0,0
2015-10-10,0,18,0,0,899,28,28,0,0,26669,17,19368,0,9650,0,0,2386345742,0,2,0,0,0,0
2015-10-11,0,17,0,0,1063,28,28,0,0,26828,17,19392,0,9650,0,0,2717028032,0,2,0,0,0,0
